F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,Label
1.9386,1.0231,0.23142,0.20348,0.95105,0.38465,0.76443,0.47265,1.4754,0.42641,0.31899,0.29133,0.40348,0.086241,0.16728,0.11631,0.096067,0.11572,0.063518,0.12242,0.12517,0.04241,0.046264,0.11935,0.23348,0.16398,0.11798,0.049094,0.11982,0.17028,0.074562,0.11772,0.05941,0.045874,0.12775,0.11957,0.061156,0.13562,0.020976,0.14076,0.10077,0.082011,0.047237,0.10069,0.038559,0.20663,0.3302,0.13116,0.21021,0.041828,0.1955,2,Surface
2.0353,0.94593,0.52565,0.39851,0.32985,0.95927,0.93523,0.87741,0.84631,0.79234,1.448,1.9977,0.64109,0.25723,0.58945,0.82526,0.42815,0.27662,0.31583,0.42923,0.36104,0.30448,0.50081,0.45562,0.19548,0.1985,0.16523,0.23071,0.010511,0.097663,0.045577,0.11229,0.069515,0.22125,0.16952,0.12139,0.095339,0.035358,0.23231,0.22387,0.042613,0.18559,0.2155,0.12113,0.17067,0.23021,0.21976,0.050927,0.087801,0.12639,0.20613,2,Surface
1.8483,0.9428,0.29275,0.18377,0.65967,1.6199,1.6341,1.2207,0.93074,0.33464,0.68968,0.64915,0.20487,0.19625,0.28441,0.41622,0.1585,0.30749,0.27148,0.31089,0.31619,0.24666,0.014565,0.15561,0.077207,0.12309,0.069663,0.3016,0.15974,0.072596,0.19888,0.066029,0.29053,0.16832,0.13693,0.2068,0.12472,0.050982,0.066161,0.27607,0.23987,0.30028,0.15902,0.11492,0.11374,0.15681,0.16102,0.10271,0.14465,0.13681,0.11672,2,Surface
1.9723,0.95814,0.35959,0.099524,0.61931,0.22009,0.26383,0.3514,1.3762,0.50183,0.40614,0.45879,0.26748,0.33759,0.23225,0.050514,0.067678,0.079299,0.1686,0.052074,0.099546,0.12293,0.11613,0.092888,0.06096,0.20022,0.071846,0.082214,0.16478,0.23726,0.14319,0.14674,0.1051,0.023259,0.081253,0.089614,0.049414,0.16186,0.13684,0.13257,0.11046,0.12352,0.077377,0.16351,0.089325,0.06828,0.1207,0.053939,0.026026,0.081935,0.16435,2,Surface
1.6633,0.89621,0.22047,0.29743,0.4886,1.3538,1.2365,0.47552,0.62581,0.33357,0.62935,0.73571,0.17644,0.071353,0.25471,0.36936,0.077199,0.15672,0.056919,0.020172,0.16131,0.18792,0.18692,0.16269,0.19272,0.15723,0.094029,0.14901,0.2288,0.04707,0.25911,0.36167,0.22312,0.069975,0.13007,0.13639,0.122,0.05488,0.14399,0.243,0.1563,0.23481,0.11751,0.11305,0.13251,0.065073,0.20697,0.062103,0.16927,0.11656,0.053029,2,Surface
1.9162,0.84125,0.47377,0.12652,0.65775,0.96967,0.86467,0.89078,0.98596,0.71855,1.0175,1.5146,0.37631,0.60773,0.63885,0.61531,0.42679,0.30533,0.31488,0.29433,0.11282,0.14416,0.30934,0.42566,0.054901,0.019197,0.041745,0.16614,0.14678,0.075805,0.11254,0.19806,0.040926,0.13756,0.35031,0.083668,0.08506,0.088023,0.072104,0.021801,0.12548,0.085075,0.081876,0.18631,0.24721,0.17714,0.080432,0.082497,0.23587,0.15154,0.14588,2,Surface
1.9216,0.99111,0.30103,0.23472,1.3609,0.4712,0.40956,0.76429,1.1439,0.032252,0.15832,0.19096,0.20874,0.13397,0.23214,0.2619,0.14506,0.11797,0.13633,0.27892,0.31466,0.17079,0.073011,0.10436,0.15683,0.184,0.14101,0.11642,0.12588,0.27798,0.2398,0.28637,0.11051,0.039771,0.18984,0.040164,0.11426,0.10834,0.11708,0.1837,0.15222,0.13813,0.12062,0.061422,0.1748,0.17639,0.058423,0.14121,0.10755,0.11771,0.1963,2,Surface
1.5793,0.74858,0.34256,0.16086,1.0492,1.2452,0.89412,0.90612,0.091993,0.30518,0.36989,0.98077,0.50471,0.20949,0.088747,0.13611,0.03826,0.20542,0.1344,0.48067,0.47533,0.13754,0.24675,0.14445,0.1898,0.26462,0.082927,0.2352,0.18013,0.25376,0.1422,0.36388,0.14484,0.067016,0.18865,0.1562,0.060004,0.15774,0.097679,0.24188,0.31682,0.10036,0.13409,0.39088,0.078321,0.16023,0.13237,0.079476,0.38745,0.26974,0.32311,2,Surface
1.9404,0.92328,0.34968,0.27815,0.29617,0.81972,0.77114,0.77422,0.6881,0.58019,1.4905,1.8189,0.38212,0.56235,0.45465,1.1077,0.41371,0.37701,0.32599,0.25032,0.26316,0.42461,0.20323,0.38366,0.23429,0.049361,0.1368,0.09867,0.04231,0.057472,0.15883,0.068463,0.12612,0.060988,0.035554,0.17985,0.11423,0.092199,0.079056,0.13886,0.14271,0.093109,0.25891,0.14739,0.24354,0.1752,0.19282,0.25867,0.11667,0.10119,0.17407,2,Surface
1.5714,0.76709,0.28072,0.2676,0.21337,0.7672,1.0054,0.81087,1.026,0.92142,1.5434,1.6275,0.6294,0.49685,0.51694,0.64689,0.45547,0.38921,0.2288,0.19351,0.18298,0.10121,0.2257,0.45019,0.10322,0.069037,0.21116,0.12452,0.12923,0.10676,0.28121,0.074499,0.26581,0.039773,0.1381,0.080014,0.34984,0.14422,0.04382,0.1456,0.22147,0.22287,0.20097,0.13287,0.18065,0.051741,0.31004,0.17759,0.13743,0.28376,0.064067,2,Surface
2.0654,1.095,0.1812,0.14403,0.46614,0.88069,0.95625,0.54891,0.64624,0.69275,1.8001,1.8638,0.43428,0.51588,0.60361,1.0599,0.49828,0.42089,0.53956,0.4911,0.31403,0.47765,0.78585,0.63778,0.18173,0.34244,0.14179,0.21641,0.083275,0.24231,0.086985,0.14757,0.056355,0.27467,0.17854,0.092132,0.38667,0.22865,0.20196,0.31656,0.074491,0.36905,0.11392,0.05933,0.16199,0.34092,0.24507,0.12532,0.13464,0.16343,0.30013,2,Surface
1.8597,0.91013,0.37866,0.28505,0.51088,0.94154,0.81062,0.98795,1.1333,0.41432,1.6149,0.92905,0.65876,0.37041,0.35047,0.93512,0.68669,0.60306,0.57662,0.27549,0.15823,0.25461,0.41418,0.18513,0.18627,0.1502,0.1683,0.12102,0.10572,0.16942,0.19762,0.25427,0.19779,0.11197,0.19993,0.13552,0.36559,0.10777,0.22311,0.28062,0.1567,0.2714,0.21086,0.18918,0.15721,0.10248,0.058659,0.24656,0.32581,0.14334,0.115,2,Surface
2.0382,1.0004,0.33939,0.17576,0.51043,0.14398,0.88891,1.1205,1.6203,0.0046486,0.10369,0.37573,0.16591,0.11595,0.15058,0.20045,0.34865,0.19028,0.1031,0.096544,0.12834,0.1018,0.17127,0.26221,0.074459,0.11391,0.18038,0.046207,0.089772,0.15268,0.069377,0.086659,0.2097,0.17023,0.05378,0.059936,0.13271,0.10811,0.29268,0.088748,0.053111,0.16311,0.13938,0.1682,0.11989,0.068998,0.043756,0.050212,0.042335,0.069187,0.13975,2,Surface
2.091,1.1014,0.18625,0.10462,1.2748,0.44887,0.16887,0.57613,1.595,0.15589,0.17381,0.47356,0.23563,0.27345,0.097345,0.28476,0.28372,0.15678,0.091521,0.16302,0.17204,0.15986,0.20761,0.12474,0.17626,0.11206,0.16225,0.14432,0.070074,0.15579,0.09698,0.12212,0.087952,0.029917,0.043934,0.18517,0.19167,0.10911,0.051114,0.09284,0.075535,0.044081,0.18142,0.18418,0.2041,0.13174,0.069024,0.17811,0.026652,0.10772,0.098625,2,Surface
2.096,0.81973,0.65769,0.21482,0.37463,0.64257,0.85918,0.95491,0.99783,0.76871,1.2965,1.6708,0.43285,0.28202,0.532,0.87171,0.32166,0.54194,0.47208,0.34168,0.29882,0.22947,0.47177,0.5037,0.15776,0.10731,0.13202,0.02821,0.20231,0.25493,0.16846,0.094848,0.1231,0.20797,0.084649,0.10077,0.040979,0.14843,0.04662,0.23642,0.12423,0.17586,0.23972,0.13551,0.18266,0.15318,0.1145,0.43251,0.29354,0.12971,0.18559,2,Surface
1.9014,0.91443,0.40345,0.25093,0.5359,0.79452,0.75657,0.72506,1.1401,0.85203,1.0592,1.522,0.079489,0.48692,0.17831,0.41229,0.56033,0.59644,0.44715,0.28768,0.38408,0.57207,0.60562,0.55312,0.10075,0.085077,0.29226,0.24512,0.23858,0.1365,0.2194,0.28814,0.10431,0.056577,0.19852,0.18433,0.1574,0.10973,0.20947,0.19632,0.098141,0.0713,0.16902,0.034832,0.21099,0.051684,0.13831,0.17408,0.031558,0.056229,0.15992,2,Surface
1.7674,0.95598,0.24955,0.16109,0.29208,1.2351,1.0705,1.0286,1.1164,0.74564,1.8051,2.3009,0.59309,0.48557,0.37031,0.52193,0.12164,0.10952,0.28808,0.36761,0.15271,0.33458,0.10673,0.19423,0.31019,0.064083,0.25721,0.19513,0.18675,0.20595,0.14101,0.050044,0.17293,0.13621,0.060192,0.29782,0.1124,0.11162,0.18966,0.10132,0.30311,0.31128,0.074905,0.075321,0.13047,0.20055,0.085055,0.054396,0.15149,0.15598,0.18873,2,Surface
1.8198,1.0128,0.22238,0.12632,0.24872,1.5876,0.93699,0.9108,1.1026,0.32653,0.13446,0.12105,0.28352,0.24216,0.26773,0.18628,0.21437,0.09138,0.0618,0.25241,0.17073,0.15905,0.079468,0.077604,0.16296,0.091685,0.11706,0.15461,0.07315,0.05393,0.041499,0.052161,0.092529,0.10004,0.11501,0.10766,0.119,0.11373,0.063792,0.079532,0.21796,0.029688,0.066912,0.15281,0.073108,0.14604,0.055983,0.04982,0.015296,0.12056,0.056377,2,Surface
1.8197,0.84876,0.4127,0.31445,0.94518,0.24419,0.33248,0.53341,1.6371,0.52508,0.14848,0.37109,0.27983,0.21855,0.12731,0.18677,0.12383,0.04648,0.033355,0.05193,0.12351,0.055234,0.083539,0.081534,0.15757,0.12091,0.1653,0.22972,0.1731,0.037994,0.095321,0.082321,0.064975,0.098647,0.22702,0.096145,0.14715,0.12597,0.13074,0.17278,0.092138,0.20181,0.13144,0.10445,0.18107,0.098514,0.16285,0.13346,0.060711,0.13505,0.14358,2,Surface
1.8685,0.85136,0.43047,0.27818,0.81418,0.072558,0.25119,0.61284,1.5748,0.55945,0.37882,0.5206,0.46267,0.2461,0.29919,0.16614,0.11486,0.12083,0.31194,0.24531,0.23361,0.082409,0.14445,0.064076,0.12868,0.1484,0.15606,0.10912,0.039848,0.047982,0.080756,0.13913,0.090061,0.20884,0.12543,0.16521,0.097244,0.10547,0.0087184,0.080915,0.20859,0.086613,0.092701,0.13376,0.13864,0.085458,0.26525,0.20941,0.15628,0.16237,0.086353,2,Surface
1.8864,0.77635,0.47096,0.24641,0.72857,1.0719,0.83403,0.78515,0.79721,0.66089,0.81788,0.97517,0.33457,0.37353,0.11191,0.45505,0.43337,0.44752,0.12282,0.1074,0.26636,0.26699,0.13856,0.12578,0.21335,0.15366,0.085277,0.28222,0.19263,0.10549,0.23478,0.17326,0.35486,0.097254,0.076069,0.18098,0.062771,0.11018,0.15305,0.10152,0.10893,0.40633,0.13809,0.11703,0.11443,0.047011,0.24006,0.083698,0.094751,0.039101,0.26045,2,Surface
1.8857,0.87049,0.43944,0.14911,0.67449,0.035233,0.40922,0.49054,1.629,0.53323,0.079785,0.30441,0.17712,0.2826,0.11364,0.14199,0.19307,0.1908,0.11621,0.19854,0.17935,0.19166,0.030297,0.032966,0.11075,0.045054,0.076993,0.073202,0.14942,0.091109,0.073179,0.098127,0.12472,0.17547,0.064899,0.077076,0.20229,0.056975,0.10936,0.073904,0.081192,0.037935,0.052058,0.129,0.031282,0.048107,0.058664,0.12229,0.17445,0.17322,0.25607,2,Surface
1.7473,0.80705,0.35016,0.13241,0.83759,0.34697,0.38912,0.37308,1.4865,0.51616,0.19008,0.32946,0.11158,0.081867,0.076696,0.09679,0.15089,0.18222,0.25316,0.037312,0.14991,0.037707,0.13697,0.12767,0.026313,0.063647,0.08909,0.12156,0.017625,0.19702,0.16147,0.085402,0.12243,0.13592,0.14776,0.08664,0.09702,0.11613,0.22338,0.045708,0.086572,0.19038,0.20826,0.14384,0.13793,0.041258,0.088576,0.14771,0.17701,0.038187,0.22212,2,Surface
1.6915,0.81282,0.22024,0.080789,0.45508,0.21825,0.32388,0.48569,1.5601,0.49658,0.14955,0.48784,0.33203,0.15761,0.25933,0.067304,0.26398,0.2348,0.12222,0.022711,0.069185,0.070681,0.15171,0.099226,0.1482,0.11089,0.22157,0.23802,0.13839,0.23159,0.22904,0.033951,0.18044,0.22927,0.11085,0.1171,0.13368,0.069341,0.065559,0.11113,0.11222,0.086286,0.18343,0.25371,0.19362,0.15755,0.14261,0.050418,0.047778,0.1315,0.088761,2,Surface
2.0241,1.1177,0.17367,0.14199,0.22644,0.58807,0.67965,0.64589,0.92395,0.88556,1.1964,1.5161,0.59845,0.49192,0.46835,1.141,0.62328,0.56819,0.50215,0.50632,0.45133,0.33087,0.56477,0.58575,0.15266,0.075793,0.22777,0.15078,0.15862,0.097446,0.16309,0.097791,0.2424,0.3011,0.069092,0.0056529,0.23767,0.063388,0.10446,0.077366,0.24281,0.19236,0.063577,0.11456,0.2992,0.2478,0.29349,0.16038,0.096643,0.26969,0.30621,2,Surface
1.6941,0.95272,0.16599,0.21019,0.94052,0.11809,0.81877,0.72879,1.497,0.32869,0.30219,0.45884,0.19356,0.20317,0.15547,0.16858,0.13978,0.10734,0.22948,0.12153,0.11256,0.14559,0.30197,0.25926,0.1664,0.051902,0.059007,0.058729,0.090045,0.132,0.21949,0.06048,0.23305,0.17533,0.055214,0.17077,0.074856,0.072728,0.12024,0.1339,0.26606,0.026698,0.094933,0.047768,0.1082,0.10901,0.15186,0.15011,0.12898,0.014893,0.11351,2,Surface
1.9064,0.86295,0.41253,0.22736,0.74478,0.30884,0.22076,0.36308,1.4721,0.69128,0.33667,0.45745,0.34515,0.25171,0.1212,0.041476,0.082407,0.10919,0.1905,0.099671,0.095334,0.082131,0.175,0.32533,0.13303,0.09523,0.13542,0.25336,0.14544,0.16976,0.1055,0.16492,0.076317,0.12389,0.072546,0.12708,0.045307,0.12784,0.12727,0.13051,0.052977,0.097095,0.083983,0.12175,0.064674,0.23873,0.16108,0.037738,0.053362,0.040716,0.24604,2,Surface
2.1935,1.0792,0.40305,0.27668,0.43017,0.30982,0.42263,0.40419,1.4097,0.48303,0.23008,0.59247,0.24913,0.44979,0.1427,0.13692,0.051437,0.047438,0.14866,0.25261,0.17918,0.11228,0.12541,0.27943,0.29192,0.3147,0.071955,0.056928,0.03754,0.071623,0.036906,0.045694,0.089713,0.065294,0.17452,0.15197,0.029055,0.18782,0.089498,0.07421,0.21456,0.027153,0.013784,0.1371,0.10031,0.16415,0.2252,0.045112,0.11936,0.077455,0.14246,2,Surface
1.7656,0.90962,0.30917,0.3008,0.51611,0.63844,0.70137,0.53049,1.4819,0.43737,0.098224,0.24457,0.2059,0.40673,0.17895,0.13061,0.19167,0.23816,0.28405,0.15579,0.04702,0.10628,0.21295,0.046105,0.16759,0.059515,0.055354,0.010787,0.10776,0.1348,0.056964,0.22011,0.053856,0.23185,0.085634,0.12998,0.092857,0.078647,0.25978,0.12571,0.092664,0.10276,0.1808,0.22719,0.157,0.1376,0.10835,0.043831,0.15031,0.16078,0.017025,2,Surface
1.9633,0.96077,0.34984,0.15924,0.46301,0.35882,0.29819,0.14601,0.9726,0.79481,0.19571,0.53548,0.54347,0.43222,0.26637,0.068088,0.17355,0.18736,0.22,0.059422,0.069725,0.11801,0.091071,0.26842,0.20247,0.1148,0.12025,0.10302,0.076564,0.068198,0.095832,0.078732,0.19716,0.14813,0.13584,0.16845,0.036589,0.14839,0.15225,0.028185,0.097295,0.10471,0.19018,0.11456,0.17879,0.27219,0.075872,0.13258,0.12631,0.054446,0.061973,2,Surface
1.4731,0.67913,0.26527,0.42312,0.32274,1.5167,1.2232,1.1213,1.0391,1.2184,2.3592,1.7825,0.54561,0.42105,0.454,0.63926,0.61445,0.35438,0.32779,0.36274,0.14527,0.045246,0.30447,0.31074,0.18614,0.23006,0.17449,0.19367,0.29472,0.18906,0.24732,0.21727,0.181,0.085805,0.20165,0.20496,0.31601,0.091113,0.21889,0.15467,0.25615,0.29029,0.05386,0.20476,0.22266,0.18667,0.30796,0.24326,0.16942,0.099951,0.081859,2,Surface
1.7899,0.87874,0.41472,0.30019,0.76257,0.54157,0.2865,0.40306,1.172,0.66179,0.40788,0.53209,0.50719,0.21866,0.17536,0.19247,0.22788,0.019785,0.065633,0.098281,0.10229,0.39126,0.28411,0.14587,0.17641,0.1065,0.12122,0.12329,0.12183,0.15682,0.064138,0.21426,0.21489,0.026422,0.091858,0.13677,0.071618,0.16299,0.13042,0.089619,0.082309,0.31874,0.044988,0.25259,0.096719,0.21285,0.22606,0.18638,0.11663,0.11665,0.15648,2,Surface
1.8725,0.95172,0.27958,0.22865,0.48168,1.0427,0.92232,0.9171,1.1546,0.52885,1.6788,1.5608,0.49768,0.59532,0.22109,0.73605,0.33606,0.14644,0.36144,0.31659,0.071337,0.27249,0.11451,0.27196,0.24167,0.16697,0.13408,0.050507,0.099143,0.10223,0.037674,0.072326,0.066704,0.18943,0.23648,0.15893,0.23577,0.27172,0.017477,0.068045,0.072082,0.22571,0.16501,0.26875,0.12472,0.021272,0.36565,0.20009,0.25245,0.27116,0.074083,2,Surface
1.7365,0.89646,0.17102,0.13002,0.47183,1.5586,1.7586,1.5514,1.6797,0.61387,1.2792,1.6772,0.55084,0.50173,0.075671,0.23975,0.40566,0.2106,0.15484,0.35849,0.40395,0.21143,0.19336,0.17026,0.26556,0.10315,0.043379,0.35673,0.32979,0.36673,0.1576,0.14477,0.26054,0.11091,0.13143,0.20232,0.024465,0.11834,0.27264,0.17211,0.27039,0.27738,0.12901,0.25055,0.23743,0.13993,0.19505,0.23264,0.10557,0.25149,0.19719,2,Surface
1.8654,0.97542,0.24819,0.17197,0.95483,0.062514,0.49153,0.45706,1.6822,0.28685,0.00696,0.18934,0.29135,0.28136,0.020783,0.1942,0.052852,0.15804,0.02725,0.044594,0.099325,0.099983,0.15916,0.12381,0.13504,0.12814,0.012775,0.1094,0.064482,0.2515,0.16446,0.20242,0.19064,0.069315,0.14823,0.17854,0.15996,0.13905,0.050962,0.10319,0.048057,0.26413,0.029485,0.097815,0.14966,0.15921,0.037118,0.047703,0.10061,0.099035,0.15186,2,Surface
2.0146,1.1213,0.18141,0.1646,0.40286,0.35637,0.53416,0.48748,1.2191,0.60838,0.41897,0.91908,0.68616,0.5114,0.17661,0.12364,0.15836,0.14433,0.33879,0.45613,0.28115,0.11863,0.15669,0.087418,0.054572,0.13537,0.090689,0.18951,0.17705,0.19322,0.16986,0.037591,0.14883,0.19811,0.14837,0.1906,0.34546,0.15945,0.16776,0.089542,0.19864,0.14216,0.097249,0.14186,0.16022,0.11603,0.088897,0.19801,0.067884,0.073812,0.30846,2,Surface
1.421,0.72385,0.27921,0.19248,0.92741,1.8082,2.2521,1.7875,1.0971,0.59614,0.3628,0.53807,0.35476,0.2837,0.30773,0.23942,0.3085,0.25222,0.19557,0.091311,0.30497,0.48012,0.13822,0.18591,0.24359,0.12485,0.21236,0.47587,0.14477,0.038556,0.13275,0.093589,0.079229,0.31148,0.21184,0.13933,0.11933,0.16851,0.064614,0.48542,0.080651,0.19264,0.16076,0.16522,0.24918,0.24088,0.22408,0.23297,0.11695,0.21527,0.18745,2,Surface
1.8884,1.0445,0.22574,0.1031,1.296,1.4601,0.46772,0.37199,0.42359,0.31211,0.91175,0.69375,0.53024,0.49408,0.32009,0.482,0.27277,0.17857,0.2227,0.23111,0.42677,0.3195,0.13593,0.069824,0.12776,0.35475,0.15601,0.25465,0.14063,0.17331,0.14292,0.2321,0.18449,0.059675,0.13519,0.44236,0.050251,0.16304,0.2783,0.35431,0.24736,0.18081,0.039558,0.10985,0.046164,0.13946,0.087579,0.30669,0.47615,0.36018,0.18731,2,Surface
1.8196,0.78644,0.53362,0.01629,0.48471,1.2275,0.88416,1.0036,1.1799,0.92628,1.7594,1.7359,0.5529,0.625,0.50756,0.61426,0.35588,0.23573,0.23603,0.30911,0.2116,0.39742,0.14902,0.083706,0.08393,0.226,0.090253,0.05586,0.16395,0.1479,0.14188,0.21279,0.10022,0.11085,0.13311,0.12269,0.036217,0.13891,0.069884,0.16764,0.10781,0.17814,0.1077,0.27729,0.14891,0.17114,0.26028,0.12885,0.11289,0.32089,0.051888,2,Surface
2.1055,0.99388,0.44898,0.22223,0.63563,0.26751,0.32656,0.4871,1.378,0.34779,0.32165,0.65044,0.43426,0.38477,0.49556,0.11374,0.28825,0.070726,0.33828,0.22727,0.1979,0.14079,0.32119,0.18165,0.10264,0.14456,0.0099267,0.27391,0.10397,0.056588,0.15228,0.046683,0.16785,0.063534,0.20901,0.041827,0.1182,0.049521,0.099403,0.1114,0.12479,0.10603,0.084368,0.31269,0.086229,0.12135,0.10857,0.032819,0.14488,0.20727,0.087515,2,Surface
1.7016,0.97447,0.20537,0.21838,0.51964,2.0935,1.844,1.6817,1.4008,0.32857,0.37401,0.62836,0.11445,0.11896,0.37766,0.33877,0.25691,0.31345,0.19358,0.088543,0.0163,0.18884,0.17555,0.042472,0.23182,0.09821,0.097082,0.22465,0.23758,0.52117,0.26453,0.21181,0.2161,0.20613,0.18267,0.23373,0.30242,0.10293,0.29126,0.38399,0.34529,0.11935,0.15098,0.20903,0.20456,0.077187,0.075558,0.12911,0.26352,0.14227,0.14324,2,Surface
1.6038,0.90709,0.22972,0.37943,0.60747,1.4464,1.3621,1.1231,0.90502,0.030986,0.42314,0.286,0.33138,0.20356,0.085266,0.11916,0.2841,0.43963,0.41397,0.24824,0.13363,0.10994,0.18907,0.17337,0.24199,0.073867,0.2508,0.16847,0.07202,0.14559,0.034798,0.14267,0.2177,0.133,0.13058,0.1158,0.24105,0.023298,0.27846,0.087892,0.20009,0.14652,0.2184,0.070805,0.064223,0.12902,0.12536,0.15582,0.15657,0.21367,0.016575,2,Surface
2.0602,1.0473,0.29519,0.24569,2.6566,0.55404,0.43814,0.9791,0.15246,0.42235,0.22831,0.27942,0.24711,0.2054,0.10832,0.13661,0.13146,0.22244,0.1344,0.10767,0.19682,0.19013,0.23127,0.13654,0.10627,0.059967,0.19301,0.13991,0.056682,0.24131,0.062644,0.11013,0.11806,0.14915,0.015042,0.057712,0.14434,0.21213,0.17738,0.086031,0.086218,0.1367,0.05606,0.16846,0.14442,0.24961,0.262,0.21963,0.25708,0.30334,0.28029,2,Surface
1.7761,0.97164,0.22933,0.32725,0.22328,0.69724,0.61828,0.21211,0.78105,1.1675,1.0426,0.78312,1.8354,1.3106,1.0219,1.0439,0.29957,0.15518,0.11893,0.34484,0.41411,0.29038,0.4465,0.24452,0.13683,0.23075,0.1692,0.18465,0.2703,0.17131,0.23541,0.13027,0.059336,0.09611,0.23038,0.16332,0.16679,0.20183,0.18203,0.20046,0.20082,0.25848,0.23679,0.28279,0.17893,0.2216,0.14114,0.18997,0.20498,0.25978,0.11317,3,Parallel
2.2002,1.1415,0.36932,0.40132,0.27599,0.39792,0.42426,0.1797,0.48622,0.63188,1.0655,0.75424,1.5501,1.1851,0.93248,1.6206,0.16023,0.035615,0.11452,0.080995,0.20873,0.34205,0.46617,0.29111,0.07662,0.13068,0.11447,0.22002,0.043615,0.11401,0.018497,0.1993,0.22149,0.28821,0.26013,0.27396,0.13188,0.1358,0.078284,0.15439,0.085787,0.015567,0.10138,0.16916,0.14844,0.25218,0.16872,0.1675,0.047852,0.12254,0.1385,3,Parallel
1.9799,1.019,0.3671,0.30891,0.23012,0.5739,0.37598,0.32072,0.91029,0.59177,1.192,1.4815,1.299,0.99129,1.1795,1.5334,0.52719,0.84727,1.0931,0.94345,0.61027,0.58814,0.85906,0.65712,0.065669,0.21434,0.12265,0.072062,0.27667,0.10793,0.17388,0.18179,0.111,0.20098,0.13636,0.12844,0.18694,0.29502,0.18678,0.19169,0.22325,0.094591,0.26637,0.30948,0.16403,0.3739,0.089128,0.28168,0.13919,0.11153,0.073121,3,Parallel
1.8846,1.0723,0.13122,0.19446,0.21186,0.51622,0.2783,0.09381,0.68466,0.23562,1.1201,1.4202,1.5919,0.73517,0.9461,1.6753,0.63741,0.70732,0.95714,0.93609,0.73333,0.77446,0.78582,0.63272,0.26045,0.1813,0.23721,0.3242,0.14581,0.071975,0.041268,0.19139,0.17594,0.078278,0.10878,0.20912,0.1034,0.31658,0.18869,0.19699,0.18037,0.19361,0.079557,0.011169,0.048722,0.19337,0.19721,0.033411,0.13376,0.20804,0.18199,3,Parallel
2.1041,1.2734,0.42275,0.14591,0.15008,0.84876,0.054794,0.57956,1.0182,0.88986,0.86454,2.176,1.5148,1.1745,1.2126,1.9188,1.1451,0.75971,0.69149,0.91674,0.93042,0.96464,1.4766,1.1046,0.18627,0.44362,0.28831,0.088621,0.23536,0.091275,0.1228,0.14444,0.46273,0.33591,0.45914,0.21709,0.31893,0.26729,0.25152,0.18409,0.17597,0.11582,0.29672,0.15839,0.34633,0.15803,0.407,0.2801,0.34211,0.24226,0.11449,3,Parallel
2.0503,0.89907,0.51351,0.24352,0.28831,0.57219,0.6893,0.49865,0.74565,0.52639,0.87077,1.7029,1.0789,0.90313,0.86698,1.5982,0.63065,0.59161,0.7751,0.89518,0.68041,0.7163,0.67889,0.5744,0.15629,0.13257,0.052091,0.075855,0.13586,0.11062,0.17336,0.14081,0.11662,0.16437,0.25599,0.026763,0.17058,0.33315,0.16348,0.10972,0.085656,0.073256,0.1758,0.14588,0.20038,0.21185,0.1713,0.082595,0.14554,0.063376,0.4398,3,Parallel
2.0318,0.96169,0.3709,0.080676,0.56491,0.47296,0.4733,0.55097,0.15972,1.3201,0.79298,0.66986,1.0659,0.88385,0.96886,1.2512,0.57876,0.46971,0.76217,0.57809,0.39862,0.44172,0.82523,0.76414,0.15791,0.14572,0.20048,0.14459,0.24314,0.14237,0.16342,0.098694,0.17961,0.21556,0.061517,0.3243,0.048343,0.12736,0.080479,0.23716,0.41037,0.060854,0.095154,0.28254,0.16018,0.13045,0.1119,0.11197,0.10706,0.11343,0.20043,3,Parallel
2.0927,0.92804,0.57431,0.4055,0.23302,0.45331,0.31337,0.2483,0.25202,1.1654,0.62623,0.7336,0.98195,1.0796,0.83309,1.2838,0.53204,0.33492,0.16768,0.18859,0.42225,0.35398,0.49225,0.64537,0.32062,0.23582,0.16741,0.19988,0.18447,0.21663,0.20078,0.2645,0.12622,0.17408,0.13746,0.070589,0.38329,0.14793,0.22143,0.05458,0.10073,0.047526,0.04613,0.26482,0.12526,0.18039,0.063982,0.042633,0.22477,0.11295,0.18866,3,Parallel
1.84,1.0352,0.043327,0.051066,0.24221,0.34046,0.14905,0.30461,0.40692,0.57527,0.85324,1.6701,1.3568,0.92594,0.92167,1.653,0.87779,0.85631,0.96221,1.0647,1.0526,0.95815,0.95507,0.63057,0.24799,0.29514,0.19649,0.17421,0.10207,0.082082,0.19438,0.15991,0.18483,0.15367,0.24062,0.2324,0.21722,0.14967,0.18356,0.16489,0.27117,0.18193,0.34156,0.17152,0.17956,0.27243,0.24343,0.34916,0.24776,0.22361,0.21711,3,Parallel
1.6316,0.74547,0.5279,0.61659,0.44456,0.849,0.30603,0.53172,0.90012,0.97535,1.1996,1.7187,1.2883,1.2407,1.447,2.811,1.5123,1.4724,1.2035,0.98967,1.2195,1.5298,0.96616,0.77936,0.30125,0.2597,0.11016,0.15068,0.59772,0.21547,0.24898,0.14802,0.056091,0.12257,0.3127,0.10898,0.044199,0.24802,0.38032,0.045512,0.43514,0.1522,0.43798,0.46086,0.1348,0.096195,0.31933,0.29058,0.40834,0.22723,0.37309,3,Parallel
