F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,Label
1.9668,0.85271,0.46436,0.2327,0.82409,0.91925,0.38219,0.26848,0.2725,0.90495,1.2754,1.2855,1.2499,0.98708,0.74899,0.73912,0.72514,0.92288,1.1214,1.8763,1.4491,3.0298,2.3045,1.6642,0.25341,0.26591,0.013641,0.65877,0.49666,0.72966,0.51741,0.87064,0.85859,0.47505,1.0371,0.45488,0.51013,1.1295,0.3894,0.4011,0.24141,0.13009,0.70524,0.33177,0.80113,0.53614,0.70988,0.90972,0.29165,3,Parallel
1.6092,0.65139,0.18408,1.0657,0.17256,0.45086,0.54393,1.1976,0.48627,1.3562,0.54619,0.6104,1.1263,1.5119,1.0865,0.81527,0.86281,0.75318,1.1708,1.2485,0.3909,1.1437,1.1202,0.63604,0.26096,0.35797,0.38071,0.26199,0.79163,0.51742,0.53424,0.17645,0.51872,0.72781,0.67156,0.77446,0.091657,0.36872,0.291,0.082937,0.055598,0.25295,1.1593,0.57173,0.70825,1.3247,0.22363,0.47021,0.3509,3,Parallel
0.79834,0.91772,0.32782,0.66109,0.96865,0.49748,1.0137,0.62063,0.49003,0.4629,0.55282,1.1543,1.6632,1.3571,1.4242,1.9207,2.1342,1.8089,0.73838,0.30418,1.734,1.5554,1.8954,0.75836,0.47189,0.51143,0.56441,0.18542,0.53228,0.87106,0.48971,0.15643,1.2381,0.93021,0.15004,0.36575,0.22424,0.61376,0.87006,0.83573,0.87105,0.45047,0.54086,0.6438,0.51634,0.1731,0.20875,0.40814,0.54606,3,Parallel
1.2292,0.46717,0.40245,1.0125,0.33026,0.68473,0.32617,1.1443,0.92045,0.87889,0.68315,0.57006,0.99542,1.3233,0.90222,1.3723,1.721,1.9157,1.4967,0.93275,1.0694,0.67946,1.9215,0.53605,0.25727,0.52857,0.43673,0.61078,0.87153,0.63783,0.58826,0.41589,0.47675,0.82395,0.23168,0.52046,0.80639,0.34662,0.29348,0.10304,0.12412,0.37508,0.32874,0.16375,0.45638,0.41996,0.77929,0.44109,0.53397,3,Parallel
3.1585,1.8844,0.071374,0.16104,0.86007,0.7034,1.0117,0.20355,1.1771,0.74304,0.33589,0.83319,1.5003,1.0233,0.35212,0.66619,1.0252,1.0744,0.66103,0.33673,0.92205,0.9838,1.4485,0.79343,0.29331,0.30476,0.53727,0.45442,0.59591,0.4228,0.45926,0.43499,0.18443,0.43533,0.86437,0.37628,0.25311,0.18779,0.84793,0.75958,0.80217,0.51058,0.30261,0.37201,0.22313,0.89522,0.54819,0.59596,0.46818,3,Parallel
1.8015,0.73929,1.1469,0.26591,0.49195,0.042779,0.36976,0.25669,0.15611,0.76346,0.56129,0.52757,0.86007,0.90485,0.42412,0.30776,1.659,1.4371,1.2525,1.5348,2.3877,1.6795,2.0405,0.16114,0.58686,0.41223,0.56089,0.4641,0.84614,0.54261,0.50365,0.61981,0.28181,0.59569,0.32505,0.37868,0.087568,0.22241,0.41356,0.42926,0.92635,0.60703,0.68736,0.37362,0.70834,0.68677,0.10684,0.43596,0.26591,3,Parallel
3.0248,1.3535,1.3187,1.5364,1.054,1.3491,0.87609,0.58828,1.9184,1.516,1.2874,2.4149,2.8162,2.0212,1.7894,3.2959,2.8461,2.9749,2.1647,1.5065,1.8618,2.3997,2.417,2.5087,0.79647,0.97069,0.99366,0.82535,0.17767,1.891,0.27167,0.53368,1.2096,0.852,1.6768,1.1745,0.63655,0.77634,0.45083,1.2883,1.5664,1.487,1.987,1.1104,0.51235,1.2945,0.82976,1.4946,0.35983,3,Parallel
3.8306,2.1948,0.47802,0.86568,1.5368,0.043592,0.17532,0.66357,0.98399,1.6652,1.1464,1.3642,1.3688,0.8734,1.5171,1.0708,0.8877,0.49817,1.7685,1.9,1.0735,2.5367,3.1087,1.9216,0.80668,0.52221,0.21321,0.79618,1.0345,0.13798,0.81755,0.22036,1.3791,0.2982,0.44681,0.486,0.45868,0.43622,0.46263,0.23671,0.87182,0.43709,1.339,0.62849,0.32078,0.20249,1.0381,0.87571,0.57707,3,Parallel
2.5015,1.5112,0.45951,0.8274,0.0032096,0.52603,0.079521,0.57992,0.29587,0.65477,0.60725,1.2313,1.1974,0.7268,0.39489,0.54196,0.32268,0.22518,0.6056,0.75025,0.77296,1.599,1.7132,1.2174,0.17176,0.69256,0.20834,0.53411,0.15713,0.3792,0.6791,0.37545,0.35191,0.54634,1.1847,0.4622,0.41438,0.11986,0.46036,0.14506,0.23721,1.1357,0.34363,0.42149,0.59214,0.10265,0.198,0.46815,0.95831,3,Parallel
1.3397,0.58248,0.47223,0.57487,1.3025,0.28081,0.88142,1.9157,0.14069,0.86649,1.9275,1.793,1.4799,0.85654,0.6433,0.46057,0.70425,1.536,1.3852,1.1563,1.8097,3.0285,2.1592,2.4927,0.30491,0.27255,0.38641,0.72316,0.67709,1.4331,0.93852,0.77666,1.3529,0.50027,1.3618,0.61995,0.46064,0.47158,0.48236,0.49696,0.3708,0.73785,0.54173,0.19594,0.56196,0.48053,0.097427,0.63096,0.63291,3,Parallel
1.6954,1.206,1.2337,0.7025,1.1779,0.14329,0.45888,0.50051,0.95217,0.804,1.4341,1.0972,1.093,1.1997,0.72297,1.2255,1.3381,1.3921,1.5173,2.042,2.0781,1.5986,1.0637,0.55175,0.86851,0.50949,0.085958,0.14217,0.79187,0.29707,0.4704,1.4613,0.9107,0.84999,0.12623,0.53497,0.17774,0.062885,0.44809,0.50524,0.26219,0.82951,0.47134,0.50486,0.27177,0.26707,0.64388,0.4013,0.27584,3,Parallel
1.9698,1.9674,0.12093,0.78313,0.89208,0.76847,0.61073,0.65719,0.92578,1.6078,1.4351,1.1776,1.2158,1.4479,0.99508,0.74537,1.3524,0.9814,1.4802,1.3999,2.015,1.7524,1.5476,1.5117,1.0129,0.55829,0.53421,1.4106,0.43116,0.87732,1.782,0.33139,0.78181,0.92683,0.17945,1.1921,0.36782,0.69663,0.55591,0.2679,0.56225,1.1408,0.92202,0.21279,0.32554,0.42311,0.39256,0.44435,0.039766,3,Parallel
2.252,1.4044,0.36567,0.68381,0.55966,0.25964,0.74743,0.64616,0.28945,0.23638,1.0923,0.28322,0.67626,0.82057,0.28504,0.21694,0.87162,0.34358,0.42216,0.65681,1.1679,1.1195,0.79279,1.1684,0.16099,0.13221,0.37954,0.053699,0.54716,0.08135,0.2213,0.61134,1.0421,0.32242,0.87878,0.60556,0.77323,0.30409,0.83114,0.64845,0.22104,0.23118,0.4266,0.47021,0.51844,0.44134,0.56936,0.29363,0.57569,3,Parallel
2.2474,1.5494,0.27625,0.91855,0.31849,0.82806,0.49736,0.40674,0.74652,0.8605,1.5364,1.605,1.054,0.97573,0.82234,1.0071,0.66628,1.2636,1.8237,1.693,1.2326,0.75142,1.0979,0.69731,0.4143,0.31812,0.43328,0.92428,0.31985,0.46949,0.57354,1.2444,0.40756,1.0655,0.87331,1.257,0.64765,0.53784,0.35531,0.56634,0.56128,0.38559,0.43377,0.62983,1.011,0.83685,0.74156,0.2728,0.19414,3,Parallel
1.4796,1.0538,0.38133,0.33103,0.3909,0.97238,0.82776,0.30265,0.56216,0.10718,1.2913,0.84998,0.62474,0.36073,0.50269,0.66433,1.1692,1.2192,1.3834,1.5648,0.78046,0.29587,0.32436,0.12427,0.19867,0.35199,0.40239,0.30515,0.38062,0.52156,0.44085,0.47363,0.12885,0.3531,0.38453,0.34701,0.33189,0.2727,0.84979,0.41261,0.22846,0.72283,0.24662,0.34588,0.35867,0.30077,1.0707,0.89172,0.73147,3,Parallel
2.5743,1.3385,0.30191,0.54293,0.88501,0.32083,0.30915,0.40494,0.62264,0.97652,1.1457,0.99754,0.45808,0.11329,0.26727,0.25798,0.83096,0.7969,1.332,1.1337,0.94592,0.89955,0.78412,0.13728,0.2986,0.46264,0.033779,0.61723,0.22828,0.95538,0.39672,0.16058,0.49136,0.45511,0.58422,0.5863,0.22783,0.82241,0.26966,0.30732,0.099175,0.88674,0.27439,0.41188,0.40274,0.39873,0.17074,0.31394,0.25646,3,Parallel
1.778,0.56017,0.54052,0.56909,1.0176,0.55792,0.88786,0.91115,0.75677,0.61095,1.1642,1.4877,0.61336,0.43906,0.31399,2.5608,4.239,3.0241,1.6603,2.0331,3.6298,2.7533,3.214,1.4597,0.55408,0.42887,0.91974,0.46675,0.48834,0.64066,0.78748,0.3394,1.0216,1.3879,0.57592,1.9599,0.83956,0.88902,1.0547,0.87217,0.454,0.86726,0.63947,1.1306,1.2942,0.99154,0.69572,0.66384,0.45465,3,Parallel
2.0472,0.66761,0.28346,0.40876,0.88603,0.29318,0.3551,0.6723,1.4493,1.4995,0.82913,0.44928,0.61367,0.58167,0.91841,0.89453,0.56972,1.5623,1.9486,1.2087,0.29032,0.57976,0.30825,0.85392,0.19336,0.60731,0.44483,0.40988,0.94789,0.67402,0.64394,0.7588,0.35091,0.40975,0.60186,0.85902,0.84999,0.5229,0.016605,0.32634,0.38945,0.20146,0.76794,0.772,0.91673,0.28706,0.35827,0.61946,0.80481,3,Parallel
1.5374,1.071,0.05655,0.3119,0.34931,1.0527,0.87098,0.050991,0.4487,0.67672,0.5862,0.63933,0.75445,0.63185,0.5601,0.79142,1.0177,0.97218,1.3944,2.0263,0.84625,0.69447,0.12093,0.66388,0.26634,0.17873,0.56372,0.52022,0.42163,0.097678,0.15454,0.50465,0.53565,0.080359,0.10378,0.94643,0.27733,0.36293,0.21393,0.58997,0.49824,0.68915,0.22479,0.51981,0.64447,0.33816,0.3618,0.2375,0.1607,3,Parallel
1.3585,0.58663,0.45442,0.56133,0.85158,0.77373,0.016238,0.46013,0.74739,0.38895,0.79287,0.41167,0.51557,1.19,0.88287,0.18313,1.1554,0.84191,1.2791,1.3853,0.20246,0.41018,0.61633,0.75162,0.77009,0.45908,0.76101,0.053069,0.21636,0.19897,0.59042,0.48076,0.4177,0.2955,0.16515,0.22493,0.43788,0.28446,0.16676,0.10196,0.32529,0.69871,0.41349,0.28271,0.13592,0.32923,0.48076,0.028426,0.68452,3,Parallel
0.94028,0.73936,1.185,0.2987,1.3862,0.22638,0.032357,0.47271,0.74931,0.99534,2.3471,2.2831,1.3248,0.64502,1.2203,1.437,1.8349,2.9203,3.4335,2.9394,1.6738,2.3475,1.1925,0.47745,0.51547,1.1125,1.6027,0.16547,1.1871,0.69805,1.9355,0.68171,0.69376,0.83885,1.3104,0.66472,0.69337,0.70833,1.11,0.68607,0.3565,0.75774,0.52204,0.31008,0.83076,0.28288,0.26516,0.28409,0.54012,3,Parallel
1.9184,0.98537,0.1947,0.54186,0.96082,0.18212,0.15875,0.47516,0.19888,0.47841,1.217,0.93503,0.88942,1.2701,1.2169,1.2024,0.78819,1.0176,2.1357,1.9421,0.74404,0.53408,1.1029,1.1138,0.57818,0.28867,0.38232,0.19595,0.76513,0.13445,0.72161,1.2701,0.94781,0.32059,0.47948,0.77589,0.53566,0.81761,0.21929,0.38131,0.67377,1.3735,0.35418,0.65623,0.35353,0.11673,0.87385,0.31413,0.72694,3,Parallel
2.4034,1.6238,0.14126,0.83224,0.62345,0.61619,0.17495,0.15061,0.93128,1.7274,0.93493,0.48619,1.2595,1.6931,1.1602,1.3735,1.7061,1.4158,1.2687,1.6964,2.9167,0.38074,0.53038,0.70377,0.90692,0.29596,0.80992,1.0111,0.44571,0.74765,0.98286,0.97667,0.54289,0.73913,1.8123,0.50379,0.56972,0.55431,0.21819,0.71986,0.31828,0.61411,0.27499,0.14467,0.93049,0.24353,0.26853,0.81354,0.16301,3,Parallel
2.5152,1.2172,0.45781,0.55923,0.32246,0.42173,0.65511,0.75317,0.62164,0.25791,0.93772,0.93548,1.3881,1.1968,1.3087,1.6407,1.3436,1.7416,1.89,2.2107,1.8952,0.79968,0.24562,0.31522,0.61184,0.10091,0.58053,0.18172,0.44846,0.30804,1.0193,0.63566,0.51188,1.1108,0.25704,0.5906,0.62613,0.85869,0.55405,0.3425,0.2991,0.54038,0.51761,0.51177,0.33942,0.61825,0.81873,0.35093,0.48677,3,Parallel
4.6283,2.3919,0.16538,1.1788,0.80283,0.10218,0.50638,0.48384,1.2544,0.46471,1.5949,1.2325,0.65949,0.71279,1.5991,2.0393,3.3509,2.8997,3.1175,3.2052,3.1125,1.9735,1.9123,0.4522,0.85922,1.0115,0.22557,0.4467,0.38936,0.82243,1.6311,0.46066,0.68198,0.77504,0.90179,0.071204,0.59989,0.61914,0.95172,0.56238,0.9424,0.51334,0.82688,1.6457,0.7081,1.3791,1.4827,0.92113,1.2626,3,Parallel
2.5647,1.2819,0.55086,0.73574,0.7375,0.15712,0.30006,0.49409,0.90595,0.43441,1.2079,1.0394,1.1025,0.98193,0.78328,0.79335,1.4291,1.7473,1.6814,1.0467,1.4766,0.52061,1.2634,0.47164,0.63096,0.88834,1.0016,0.59733,0.25453,0.65338,0.75402,0.35543,0.59039,0.46501,0.45355,0.73186,0.39198,0.034527,0.45604,0.48275,0.43706,0.47825,0.46485,0.6663,0.54806,0.19794,0.52706,0.15261,0.32159,3,Parallel
