F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,Label
1.8872,0.90794,0.33984,0.15897,0.067937,0.084927,0.15566,0.39624,0.62578,0.53015,0.15505,0.08283,0.020625,0.039843,0.077667,0.043638,0.051603,0.043698,0.060972,0.050679,0.0114,0.064009,0.026919,0.036193,0.033961,0.022524,0.013803,0.030212,0.025851,0.020714,0.0093165,0.011019,0.0081926,0.017042,0.0023747,0.004256,0.01412,0.016942,0.0017743,0.013161,0.0084417,0.0066517,0.020603,0.014666,0.0074508,0.014381,0.012976,0.0039618,0.017896,0.0071005,0.010338,2,Surface
1.8459,0.96796,0.26034,0.23647,0.049273,0.14321,0.39703,1.3916,1.5678,1.1213,0.37712,0.12705,0.24603,0.072069,0.040685,0.18335,0.014346,0.053711,0.07724,0.082642,0.095037,0.01869,0.014273,0.016174,0.0058317,0.0056434,0.02977,0.012079,0.028613,0.02644,0.013359,0.0034406,0.025933,0.016811,0.011606,0.0072725,0.020149,0.031421,0.02322,0.023597,0.040325,0.016626,0.015097,0.023202,0.013918,0.022555,0.021111,0.025505,0.01939,0.012723,0.0040558,2,Surface
1.8717,0.95081,0.27984,0.16995,0.05556,0.11635,0.23807,1.1866,1.2803,0.8384,0.83197,0.179,0.14128,0.14989,0.11314,0.11508,0.093009,0.052986,0.056158,0.094085,0.040274,0.06984,0.061012,0.040913,0.038025,0.015992,0.021583,0.01264,0.0058896,0.016902,0.023286,0.018138,0.023625,0.017,0.013857,0.011259,0.024949,0.017084,0.019139,0.028215,0.0011022,0.011577,0.016744,0.013904,0.0014749,0.0068984,0.0083089,0.014097,0.01847,0.016605,0.030085,2,Surface
1.8385,0.92854,0.28191,0.19288,0.062815,0.051807,0.0152,0.71851,0.81245,0.62658,1.5794,0.41488,0.50131,0.46444,0.41057,0.40854,0.40165,0.16034,0.15677,0.10018,0.14657,0.092832,0.0067711,0.023058,0.023029,0.0061997,0.039643,0.016718,0.011219,0.011057,0.0090383,0.014519,0.0073371,0.01207,0.013667,0.017554,0.025451,0.016221,0.013003,0.008131,0.021171,0.017503,0.0080859,0.022909,0.02827,0.0064028,0.013744,0.0024244,0.024052,0.024897,0.018993,2,Surface
1.9532,0.93346,0.35002,0.15998,0.063364,0.083524,0.14205,1.0287,0.94972,0.89191,1.7116,0.32926,0.44732,0.21911,0.2036,0.21508,0.16221,0.085859,0.057172,0.017349,0.048714,0.054355,0.03389,0.0087201,0.026968,0.023871,0.039464,0.0068998,0.025331,0.0070912,0.022646,0.021602,0.013707,0.025908,0.010257,0.019146,0.0066441,0.0076162,0.018288,0.0018776,0.011062,0.0040105,0.01134,0.028859,0.017288,0.0092526,0.012185,0.028302,0.026272,0.020021,0.026039,2,Surface
1.8362,0.87554,0.32849,0.14084,0.076034,0.074012,0.1478,0.3517,0.38672,0.73203,0.10643,0.13127,0.091042,0.04647,0.031012,0.05527,0.068033,0.045563,0.041965,0.027291,0.058384,0.03689,0.029938,0.040751,0.033187,0.029926,0.0091872,0.028467,0.029552,0.029515,0.015119,0.032107,0.022716,0.007991,0.010053,0.02199,0.0185,0.021366,0.005591,0.0087897,0.015908,0.021145,0.015104,0.015868,0.010476,0.020543,0.010803,0.009672,0.0083506,0.0057194,0.013921,2,Surface
1.8699,0.96105,0.25535,0.16317,0.025002,0.076657,0.15804,0.50229,0.55828,0.62381,0.15282,0.20826,0.1598,0.046511,0.08268,0.048172,0.036833,0.029756,0.065854,0.0077632,0.069493,0.03096,0.038668,0.0583,0.017616,0.010942,0.016283,0.0043995,0.01986,0.017853,0.029876,0.007634,0.036819,0.018468,0.0042823,0.019705,0.018906,0.018506,0.011398,0.015683,0.020673,0.0058782,0.0041087,0.0058737,0.012772,0.019578,0.0070091,0.0068792,0.012216,0.0082767,0.012624,2,Surface
1.8391,0.89877,0.30984,0.1464,0.012003,0.035449,0.0439,0.87289,1.0667,0.97085,1.7479,0.3128,0.30634,0.048117,0.057242,0.091793,0.18105,0.14423,0.14529,0.055272,0.060808,0.13628,0.028871,0.02993,0.018753,0.028283,0.019056,0.041773,0.0082631,0.0054499,0.0072694,0.025605,0.023661,0.0060069,0.0084686,0.013686,0.006323,0.022204,0.018634,0.0061799,0.019988,0.02169,0.0054133,0.019287,0.018768,0.038199,0.0095721,0.018067,0.027826,0.0077734,0.016429,2,Surface
1.9077,0.92267,0.31963,0.13205,0.033579,0.03218,0.040679,0.91863,0.8551,0.78531,1.5977,0.29529,0.42956,0.38674,0.35786,0.32368,0.25546,0.1054,0.070178,0.084611,0.1056,0.028474,0.012412,0.045076,0.021187,0.0018648,0.017123,0.026309,0.030385,0.034672,0.020357,0.0043785,0.012727,0.02155,0.024352,0.022522,0.033212,0.020536,0.031514,0.0224,0.016437,0.012966,0.0015449,0.010271,0.014821,0.020074,0.0066681,0.0096044,0.013741,0.014788,0.0055343,2,Surface
1.9399,0.90954,0.37153,0.16074,0.079707,0.12527,0.28051,0.31047,0.27298,0.4337,0.31819,0.093948,0.088987,0.053117,0.067102,0.049202,0.1534,0.094181,0.048195,0.025437,0.046233,0.058761,0.048126,0.018601,0.059033,0.01157,0.010114,0.028038,0.014403,0.025329,0.014503,0.02519,0.023041,0.024828,0.015091,0.0089412,0.0046853,0.012534,0.023101,0.015827,0.012899,0.020373,0.0066715,0.0078082,0.0083559,0.012556,0.010609,0.0091262,0.0089058,0.018759,0.015989,2,Surface
1.9897,0.9563,0.35299,0.1569,0.064581,0.062633,0.18905,0.39748,0.50049,0.33153,0.14553,0.034159,0.1292,0.0482,0.06312,0.055006,0.029785,0.031086,0.068959,0.020995,0.038526,0.016099,0.054973,0.0337,0.0066303,0.010676,0.017002,0.01135,0.012919,0.017157,0.004167,0.017867,0.018191,0.032576,0.01216,0.0068202,0.018243,0.017662,0.012299,0.012916,0.018369,0.0040451,0.0094925,0.010587,0.0030695,0.013486,0.011401,0.014901,0.016921,0.0014244,0.012418,2,Surface
1.9903,0.95933,0.34409,0.13293,0.037761,0.052746,0.10324,0.83575,0.85483,0.76017,1.7138,0.23752,0.55006,0.47217,0.39291,0.37216,0.33402,0.075421,0.10798,0.17492,0.10617,0.025698,0.020949,0.016208,0.013229,0.0096052,0.027389,0.015724,0.024726,0.0088598,0.023672,0.02047,0.011037,0.048754,0.012151,0.016235,0.015822,0.0087988,0.010018,0.0063793,0.020975,0.0069982,0.027588,0.020556,0.020365,0.0026515,0.0030289,0.0071207,0.026849,0.014345,0.015831,2,Surface
1.8102,0.93818,0.26053,0.19743,0.022917,0.078235,0.29968,1.3669,1.5263,1.167,0.81569,0.098014,0.29919,0.11449,0.15506,0.14786,0.13665,0.16747,0.11803,0.13674,0.23455,0.055604,0.045856,0.015968,0.018279,0.010999,0.0016537,0.03035,0.010773,0.0165,0.014806,0.035685,0.037295,0.012831,0.01119,0.020218,0.029719,0.016765,0.0092805,0.0066027,0.023432,0.032841,0.027942,0.012085,0.017181,0.019044,0.01822,0.02075,0.019172,0.01573,0.016942,2,Surface
1.9551,0.93267,0.3295,0.097174,0.06113,0.030448,0.23384,0.21638,0.24711,0.39575,0.47238,0.10791,0.10036,0.04134,0.086448,0.072426,0.041763,0.069398,0.08464,0.024078,0.07683,0.022471,0.06344,0.016106,0.050619,0.036488,0.054717,0.034418,0.024296,0.024099,0.016688,0.0071304,0.02725,0.022212,0.012392,0.0085918,0.0055144,0.011767,0.0089734,0.0061323,0.0043243,0.0083356,0.011702,0.021183,0.01068,0.0031112,0.014012,0.0088329,0.018084,0.012202,0.012686,2,Surface
1.8634,0.97398,0.25228,0.22117,0.069086,0.096236,0.10866,1.3811,1.2042,0.5233,0.70857,0.10578,0.14548,0.14527,0.073659,0.073743,0.08177,0.10889,0.041638,0.042298,0.054981,0.05577,0.021235,0.0076547,0.006238,0.0069905,0.023699,0.022598,0.015046,0.020946,0.020048,0.0030115,0.0165,0.010977,0.01001,0.033225,0.015104,0.011386,0.015713,0.0040342,0.0085464,0.0037158,0.016325,0.014151,0.0062163,0.0057707,0.017595,0.016293,0.016704,0.0173,0.0047756,2,Surface
1.8839,0.91643,0.3072,0.14292,0.10071,0.10997,0.073396,1.0152,0.93684,0.86726,1.5379,0.28139,0.54121,0.33982,0.33906,0.31266,0.20887,0.11407,0.10086,0.12118,0.11789,0.03208,0.0054951,0.041512,0.015519,0.0099231,0.024074,0.032961,0.017829,0.015178,0.026641,0.01802,0.014884,0.014836,0.0058992,0.014525,0.010522,0.0079595,0.018333,0.014254,0.0030263,0.0053206,0.0091216,0.0075546,0.014613,0.0022606,0.015263,0.0054252,0.010852,0.01201,0.012879,2,Surface
1.878,0.93213,0.34285,0.26868,0.072304,0.04556,0.53169,0.44308,0.51941,0.72081,0.061406,0.15344,0.19259,0.011669,0.11804,0.10625,0.061383,0.12147,0.038635,0.019714,0.063763,0.07189,0.031199,0.010064,0.014928,0.029024,0.010923,0.018194,0.043334,0.018994,0.027481,0.029517,0.0028488,0.01317,0.015355,0.0078662,0.010914,0.0021355,0.0087813,0.0090319,0.025087,0.016527,0.020693,0.00958,0.0037061,0.012166,0.010427,0.026311,0.001352,0.0078631,0.0077989,2,Surface
1.9114,0.95815,0.30757,0.19731,0.037247,0.082869,0.61258,1.2658,0.9013,0.77583,0.76306,0.076973,0.17901,0.23969,0.17169,0.14285,0.13529,0.085476,0.073832,0.097734,0.16448,0.0049273,0.050776,0.021277,0.038768,0.026215,0.046493,0.005802,0.010959,0.016362,0.036121,0.017429,0.0033544,0.010516,0.014768,0.018012,0.023285,0.016606,0.023027,0.018234,0.030391,0.017991,0.015927,0.016287,0.0021316,0.033629,0.020377,0.039179,0.020134,0.028616,0.023758,2,Surface
1.9038,0.90772,0.33909,0.12253,0.026103,0.082233,0.066313,0.71075,0.76556,0.72243,1.7101,0.20945,0.51216,0.38176,0.3209,0.32999,0.36324,0.11327,0.047956,0.064169,0.081571,0.023064,0.01836,0.015807,0.034841,0.0087593,0.0087051,0.013715,0.031902,0.0076123,0.023017,0.0092653,0.024295,0.026315,0.010868,0.017733,0.0070001,0.018363,0.0036928,0.033443,0.0041869,0.013559,0.021845,0.023118,0.012764,0.010215,0.017116,0.017369,0.0035533,0.0075933,0.0076329,2,Surface
1.9233,0.90454,0.37164,0.16174,0.026591,0.14349,0.081352,0.84788,0.98718,0.86323,1.8391,0.268,0.48412,0.33091,0.23371,0.20636,0.23452,0.06796,0.033195,0.030805,0.041341,0.054154,0.016313,0.036879,0.013917,0.04149,0.018851,0.019408,0.019474,0.021735,0.019683,0.01762,0.01418,0.015027,0.02488,0.026848,0.011682,0.0052953,0.012291,0.010267,0.0020072,0.015131,0.013212,0.0069216,0.025001,0.011959,0.015037,0.025758,0.0074405,0.015751,0.027386,2,Surface
1.8522,0.95089,0.27766,0.20831,0.026219,0.060373,0.00933,0.71937,0.94678,0.65448,1.7341,0.52809,0.50786,0.47257,0.44016,0.40045,0.3661,0.20469,0.16946,0.15824,0.20032,0.023545,0.025519,0.023729,0.023461,0.019553,0.021072,0.011151,0.01491,0.03549,0.0096315,0.027733,0.026701,0.0094035,0.015778,0.015822,0.013864,0.011822,0.019823,0.013811,0.014856,0.0083818,0.0048576,0.020461,0.01529,0.011817,0.016035,0.01962,0.016109,0.019118,0.022511,2,Surface
1.9369,0.94206,0.33287,0.17379,0.031479,0.048276,0.062156,0.75933,0.75655,0.88496,0.85725,0.25872,0.4568,0.49447,0.30035,0.12476,0.29741,0.055797,0.11133,0.083072,0.11432,0.091765,0.018895,0.026787,0.030084,0.011861,0.036669,0.019537,0.010735,0.017738,0.012696,0.014655,0.015645,0.016463,0.0064556,0.021169,0.023399,0.011961,0.013833,0.0052362,0.011291,0.027448,0.011363,0.012045,0.021341,0.020998,0.012891,0.009324,0.02725,0.015393,0.005795,2,Surface
1.9316,0.93782,0.33427,0.17241,0.088124,0.074541,0.16806,0.22952,0.83957,1.1105,0.40177,0.063281,0.069773,0.041775,0.025462,0.096787,0.068116,0.035201,0.081902,0.062338,0.068043,0.077094,0.038463,0.0091156,0.044454,0.031493,0.024756,0.030291,0.021269,0.011341,0.005148,0.029385,0.017834,0.01755,0.012566,0.0055061,0.014341,0.016019,0.010908,0.0076324,0.0088811,0.019264,0.010086,0.0063457,0.019576,0.011242,0.0013289,0.0090124,0.016898,0.0072538,0.004317,2,Surface
1.8192,0.87057,0.31868,0.12998,0.042031,0.088406,0.29917,0.40618,0.38704,0.64436,0.34267,0.14473,0.043443,0.12155,0.1407,0.037147,0.054539,0.06786,0.10688,0.013268,0.08315,0.084965,0.041678,0.015947,0.03276,0.022365,0.01432,0.033951,0.016517,0.040783,0.015788,0.033129,0.0068665,0.02391,0.019432,0.0056894,0.012166,0.019904,0.010868,0.019289,0.0061775,0.018642,0.0090827,0.014782,0.012884,0.0077821,0.0046275,0.0069421,0.0094234,0.014991,0.0050436,2,Surface
1.9132,0.91655,0.32048,0.11874,0.085396,0.031148,0.087233,0.72949,0.75943,0.84553,1.601,0.27697,0.52572,0.37707,0.36384,0.34578,0.24601,0.084464,0.062156,0.10274,0.086587,0.052501,0.031307,0.011896,0.011723,0.012357,0.017493,0.025519,0.018669,0.0094556,0.037761,0.02966,0.0054765,0.010451,0.015998,0.032269,0.023861,0.0073173,0.0045186,0.0085662,0.016076,0.020981,0.017613,0.0019415,0.014122,0.013819,0.020123,0.011499,0.018185,0.020294,0.028188,2,Surface
1.9078,0.86555,0.40317,0.13479,0.084128,0.12298,0.11759,0.76597,0.78553,0.72188,1.3428,0.14639,0.19089,0.54038,0.40747,0.38017,0.43695,0.11494,0.086091,0.079908,0.06229,0.063461,0.022893,0.015391,0.032047,0.0073308,0.011342,0.015084,0.025815,0.020209,0.012835,0.028592,0.017148,0.0065143,0.013345,0.012841,0.0089425,0.018631,0.011501,0.0035577,0.011271,0.026417,0.021507,0.0078789,0.013007,0.012085,0.0078138,0.0039928,0.0044062,0.010196,0.026552,2,Surface
1.8598,0.90908,0.28859,0.1197,0.049889,0.065475,0.066048,1.001,1.078,0.97065,1.9847,0.36303,0.44515,0.16282,0.14168,0.20815,0.11385,0.072612,0.064841,0.060246,0.013451,0.068049,0.0037146,0.02266,0.012177,0.050626,0.021807,0.03498,0.038076,0.024757,0.022132,0.044591,0.011188,0.013016,0.020799,0.03208,0.0040441,0.021383,0.015211,0.012274,0.014312,0.023554,0.0033281,0.010825,0.0023518,0.018581,0.01474,0.016896,0.0040864,0.004732,0.030561,2,Surface
1.8061,0.90578,0.31475,0.2328,0.022426,0.07366,0.097652,1.4993,0.94443,0.85349,0.28302,0.10113,0.14601,0.013179,0.0050775,0.083793,0.066906,0.026564,0.068804,0.048289,0.076085,0.043852,0.0098418,0.018281,0.0070412,0.015919,0.018723,0.017937,0.0068178,0.025679,0.025728,0.031461,0.009646,0.0077061,0.011695,0.012863,0.0032086,0.028506,0.014466,0.0089423,0.015097,0.0085827,0.0013039,0.0072629,0.0094406,0.015875,0.011331,0.0066632,0.0010665,0.010397,0.0035795,2,Surface
1.97,0.92363,0.35746,0.13295,0.11332,0.14043,0.2272,0.31515,0.37427,0.45951,0.28981,0.073506,0.12393,0.026471,0.083915,0.075513,0.042594,0.061613,0.086293,0.041451,0.072295,0.027613,0.022186,0.023008,0.02386,0.015266,0.021072,0.033075,0.057642,0.045302,0.010279,0.012413,0.013117,0.015824,0.020009,0.013998,0.0095104,0.02466,0.0076038,0.012258,0.013274,0.018864,0.01283,0.0011793,0.025977,0.018325,0.009218,0.020025,0.016785,0.018153,0.0076226,2,Surface
1.877,0.90563,0.32662,0.16311,0.076738,0.068308,0.19865,0.12943,0.32692,0.53083,0.49583,0.070213,0.15368,0.10317,0.033499,0.053392,0.015055,0.090206,0.016222,0.036385,0.088996,0.052848,0.030595,0.042177,0.0079534,0.027924,0.032395,0.022968,0.034668,0.013585,0.013811,0.038432,0.025837,0.0043582,0.011943,0.01268,0.013657,0.023185,0.014696,0.01357,0.012166,0.011044,0.0046453,0.019596,0.013506,0.011353,0.013865,0.001666,0.02235,0.021517,0.022169,2,Surface
2.098,0.88728,0.49849,0.10247,0.20199,0.24455,0.19394,0.93033,0.61259,0.66989,0.80621,0.22553,0.1609,0.32153,0.18587,0.15055,0.11848,0.059768,0.094775,0.10283,0.063218,0.034565,0.060529,0.01545,0.019491,0.035942,0.028674,0.018678,0.030649,0.024483,0.010725,0.01287,0.025838,0.025111,0.021083,0.018751,0.033421,0.013657,0.015933,0.013839,0.016114,0.011211,0.0052506,0.0088225,0.0050524,0.0087256,0.017754,0.0032192,0.0082607,0.013353,0.016651,2,Surface
1.9384,0.89289,0.37425,0.11473,0.14421,0.059062,0.21358,0.16603,0.4129,0.52084,0.35814,0.056586,0.13085,0.059427,0.054101,0.041866,0.055693,0.040065,0.070676,0.04903,0.078614,0.062571,0.012019,0.0057684,0.0093234,0.01315,0.01749,0.010578,0.01313,0.020539,0.01098,0.018609,0.021383,0.018883,0.0013182,0.016986,0.017728,0.018766,0.0078189,0.010879,0.014547,0.0186,0.0076192,0.01842,0.012306,0.0080138,0.0093092,0.032056,0.0034274,0.015298,0.013695,2,Surface
1.904,0.94985,0.28274,0.15901,0.074516,0.035521,0.22887,0.42886,0.56263,0.41984,0.2977,0.091164,0.060221,0.046643,0.033672,0.059349,0.078032,0.050369,0.10477,0.039522,0.081546,0.040949,0.033145,0.074139,0.028718,0.038025,0.025848,0.025252,0.021918,0.011049,0.0036996,0.019311,0.032244,0.014898,0.013204,0.011277,0.01805,0.0058826,0.0052599,0.014841,0.015882,0.0095788,0.0086653,0.022762,0.015622,0.0074347,0.012482,0.034048,0.0069812,0.012089,0.019201,2,Surface
1.8929,0.89875,0.34172,0.13042,0.020095,0.0907,0.18102,0.11251,0.42513,0.47,0.51774,0.070193,0.15132,0.075421,0.07228,0.10173,0.13225,0.057733,0.04226,0.05566,0.080484,0.084341,0.071686,0.054698,0.036965,0.036548,0.037495,0.014819,0.0063106,0.0032811,0.0096715,0.03962,0.027419,0.026834,0.0089899,0.016859,0.016468,0.00098758,0.017451,0.02336,0.025689,0.017821,0.00065622,0.010549,0.0024867,0.0080463,0.017175,0.018601,0.015247,0.0091526,0.0085561,2,Surface
1.9655,0.93834,0.33767,0.1277,0.037284,0.07625,0.083177,0.58237,0.50984,0.62258,1.6331,0.30198,0.49736,0.57792,0.51684,0.4082,0.52135,0.20107,0.16464,0.19695,0.23561,0.10849,0.075327,0.015221,0.032755,0.029891,0.012663,0.027125,0.026919,0.015705,0.018399,0.018542,0.014817,0.013397,0.010129,0.027891,0.015052,0.014466,0.0030323,0.021136,0.020991,0.020042,0.0023366,0.0026838,0.0095363,0.0054471,0.0049972,0.0013696,0.016552,0.0042271,0.016357,2,Surface
1.8796,0.94947,0.26883,0.15097,0.037215,0.095938,0.27431,0.093875,0.81364,0.75278,0.3856,0.014034,0.0084971,0.045945,0.027306,0.098196,0.050185,0.07446,0.092588,0.034055,0.075421,0.0036314,0.023925,0.046509,0.033551,0.043302,0.026348,0.014149,0.017535,0.025764,0.005177,0.043469,0.017035,0.010607,0.011679,0.0077988,0.015541,0.016318,0.0087825,0.0036413,0.013601,0.010235,0.018984,0.0082292,0.0054864,0.016317,0.0074825,0.001775,0.0091981,0.022283,0.0061147,2,Surface
1.9271,0.89544,0.35012,0.092393,0.056317,0.083953,0.23664,0.29662,0.23503,0.45476,0.46689,0.058094,0.19643,0.012545,0.077827,0.024461,0.030863,0.063159,0.058761,0.032394,0.040536,0.07442,0.03619,0.035372,0.013473,0.012044,0.023235,0.025875,0.0040283,0.013768,0.019411,0.017754,0.0054963,0.026429,0.0092825,0.011599,0.018285,0.025772,0.004749,0.018072,0.014563,0.017908,0.026423,0.0068483,0.0065355,0.0050932,0.0047224,0.029211,0.0074664,0.0046628,0.0093503,2,Surface
1.9817,0.9459,0.34055,0.13314,0.095342,0.088927,0.18432,0.28187,0.33697,0.42253,0.58304,0.014397,0.18723,0.04116,0.025125,0.092055,0.050531,0.045958,0.031466,0.046876,0.041039,0.087172,0.010781,0.027997,0.039065,0.03439,0.042299,0.025293,0.039132,0.0085758,0.0053139,0.012715,0.027747,0.019581,0.014332,0.012745,0.017811,0.014161,0.013949,0.0019317,0.0042553,0.005222,0.031653,0.017946,0.0048121,0.021898,0.022328,0.01022,0.0025019,0.010893,0.0025059,2,Surface
1.8712,0.96984,0.25595,0.20423,0.038934,0.080095,0.14039,0.40504,0.61518,0.55887,0.38031,0.16242,0.068553,0.034289,0.088611,0.043563,0.063386,0.048673,0.044975,0.016453,0.045273,0.094528,0.043168,0.031476,0.04144,0.018677,0.032628,0.0095117,0.034494,0.01795,0.009408,0.025286,0.018941,0.018439,0.0058701,0.0079999,0.018481,0.012057,0.013239,0.012869,0.0078499,0.0085798,0.0073532,0.012831,0.015131,0.011019,0.013944,0.0086236,0.018123,0.023332,0.017432,2,Surface
1.9171,0.97126,0.26784,0.14508,0.042912,0.041494,0.17047,0.37188,0.23907,0.18254,0.49287,0.14951,0.14092,0.032404,0.065764,0.1129,0.033445,0.039842,0.056718,0.026996,0.066149,0.050932,0.020609,0.032518,0.020034,0.024303,0.024639,0.0022007,0.017422,0.021791,0.013593,0.017795,0.025652,0.01027,0.012233,0.0063561,0.01335,0.017866,0.016889,0.025441,0.016883,0.0021289,0.0062472,0.016481,0.0017881,0.021146,0.016701,0.0052686,0.016063,0.013514,0.012075,2,Surface
1.8473,0.90098,0.32791,0.15287,0.033028,0.085164,0.082519,1.2559,1.2502,0.96878,1.9352,0.49514,0.491,0.33632,0.31336,0.29448,0.20291,0.057249,0.020674,0.024525,0.071162,0.02396,0.037846,0.039289,0.033852,0.01895,0.02141,0.017385,0.036441,0.048837,0.02496,0.0078713,0.035693,0.017165,0.038787,0.0088207,0.033164,0.02756,0.012918,0.019411,0.01702,0.0084833,0.025751,0.0050584,0.021651,0.024168,0.030156,0.011322,0.0073954,0.021252,0.0040956,2,Surface
1.969,0.99284,0.27818,0.1418,0.042427,0.055787,0.23801,0.42981,0.37088,0.38255,0.50714,0.12375,0.1458,0.073138,0.064031,0.070614,0.064982,0.062924,0.039105,0.025035,0.060601,0.046168,0.015732,0.016047,0.045352,0.015139,0.037425,0.015834,0.018653,0.0061518,0.011971,0.01828,0.032861,0.0077649,0.013956,0.0039334,0.0070535,0.0089844,0.021777,0.0107,0.013908,0.010169,0.0094886,0.015309,0.02454,0.016541,0.017541,0.012445,0.017317,0.036517,0.027371,2,Surface
1.9578,0.921,0.38745,0.18804,0.059786,0.11506,0.15183,1.048,1.0435,0.96547,1.7963,0.23301,0.3907,0.21491,0.26851,0.23112,0.23508,0.10487,0.12744,0.080986,0.073095,0.097208,0.038328,0.021726,0.012942,0.0062888,0.021011,0.020981,0.027461,0.0092429,0.025464,0.016096,0.025007,0.010573,0.0074,0.0076443,0.0020046,0.011841,0.028623,0.0070119,0.010882,0.0035568,0.015434,0.027013,0.0090221,0.009644,0.01378,0.019863,0.030569,0.026486,0.02847,2,Surface
1.9114,0.91159,0.35479,0.15577,0.092984,0.062732,0.12692,1.7497,1.5849,1.5033,1.6248,0.22097,0.26353,0.055296,0.047928,0.073271,0.10853,0.021557,0.047052,0.043751,0.033286,0.051357,0.040367,0.025936,0.038649,0.022093,0.025458,0.037237,0.023436,0.048893,0.017678,0.02629,0.022015,0.040089,0.015647,0.034959,0.021026,0.014667,0.013879,0.0067817,0.029583,0.02291,0.041145,0.028318,0.013691,0.019248,0.027578,0.023542,0.028413,0.016779,0.021096,2,Surface
1.8134,0.90652,0.27629,0.16544,0.0075862,0.078044,0.18328,0.24895,0.50019,0.5272,0.38492,0.2064,0.028902,0.067542,0.10869,0.066442,0.068595,0.072247,0.10598,0.10284,0.022418,0.059911,0.043128,0.059017,0.0094241,0.0319,0.008968,0.0038418,0.01222,0.02867,0.0087375,0.014197,0.016402,0.023408,0.011101,0.011081,0.013356,0.008595,0.009548,0.0058176,0.011708,0.022178,0.0084548,0.015711,0.014951,0.0018099,0.0097388,0.0031137,0.0072033,0.017326,0.019449,2,Surface
1.912,0.94108,0.30187,0.15959,0.017316,0.0045327,0.15813,0.10693,0.29649,0.32502,0.88379,0.11905,0.18026,0.036556,0.025442,0.080809,0.070957,0.063064,0.082319,0.0033567,0.044734,0.057406,0.0069001,0.058353,0.013877,0.0095873,0.042647,0.026679,0.0092105,0.011202,0.037954,0.01932,0.008528,0.017639,0.006473,0.017544,0.012502,0.023768,0.0027183,0.01553,0.020114,0.0318,0.0080295,0.016644,0.030885,0.030571,0.0034619,0.007398,0.014722,0.0039085,0.0059806,2,Surface
1.7641,0.88763,0.30965,0.23094,0.082658,0.076244,0.33553,1.7425,1.9267,1.3971,0.52463,0.036335,0.22574,0.23634,0.080608,0.15767,0.1422,0.11319,0.080401,0.051377,0.061342,0.085414,0.060252,0.027481,0.030529,0.038711,0.024321,0.015036,0.0098819,0.012794,0.028186,0.044565,0.019675,0.012027,0.029045,0.010708,0.026236,0.0065104,0.027832,0.0034313,0.0078286,0.030352,0.010584,0.0022824,0.016647,0.022584,0.003967,0.034026,0.031088,0.0046719,0.01725,2,Surface
1.8044,0.89448,0.30445,0.19137,0.024607,0.1043,0.53589,1.3912,0.43846,0.23129,0.74957,0.3148,0.38333,0.15699,0.20505,0.15116,0.046077,0.17522,0.17237,0.11097,0.10972,0.039091,0.050069,0.038983,0.04777,0.01305,0.020566,0.024958,0.014477,0.036708,0.018647,0.0073102,0.031225,0.024708,0.01836,0.0034311,0.018548,0.028616,0.040422,0.027325,0.025152,0.024267,0.0061265,0.013374,0.040383,0.030011,0.018244,0.019251,0.014166,0.022348,0.014732,2,Surface
1.906,0.93176,0.29475,0.10998,0.048918,0.083455,0.15931,1.1591,1.0636,0.97394,1.9172,0.29262,0.52571,0.20739,0.19755,0.16125,0.12249,0.030924,0.095316,0.092074,0.087544,0.067766,0.0098131,0.02561,0.021778,0.027251,0.02275,0.01558,0.035136,0.010751,0.022922,0.015784,0.03361,0.0091944,0.01019,0.013754,0.010232,0.021087,0.011978,0.027108,0.0235,0.023133,0.019398,0.022585,0.0075109,0.012599,0.024541,0.0068475,0.0065918,0.026541,0.021799,2,Surface
1.8125,0.88232,0.29261,0.13874,0.077855,0.077222,0.15491,0.15636,0.30122,0.42147,0.63902,0.069453,0.18916,0.10754,0.24302,0.22419,0.11772,0.050497,0.013105,0.039987,0.057594,0.045111,0.020701,0.01417,0.031752,0.0042646,0.031815,0.027033,0.014728,0.035912,0.034194,0.023759,0.027724,0.024176,0.020675,0.017201,0.017341,0.016689,0.017548,0.015272,0.023191,0.0090053,0.02079,0.0093016,0.025412,0.010451,0.012807,0.0063195,0.02427,0.011498,0.0049922,2,Surface
1.859,0.96368,0.25205,0.17947,0.053426,0.10285,0.2997,1.9779,1.8969,1.4147,0.71102,0.075388,0.42373,0.072013,0.055357,0.11073,0.060509,0.050306,0.06347,0.044989,0.040438,0.045589,0.034099,0.029558,0.013044,0.017568,0.036863,0.015224,0.053062,0.01877,0.026972,0.047982,0.030612,0.017193,0.02078,0.034154,0.015103,0.013267,0.0091398,0.017761,0.0084424,0.017513,0.0067918,0.018337,0.032775,0.011405,0.028559,0.011946,0.028756,0.010582,0.020503,2,Surface
